index,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
99,5.134270491,5.11715493,5.08834482,5.079705326,5.105202494,5.085189729,5.082335959,5.120337931,5.036998559,5.11908708,5.083576891
100,5.256432486,5.229218571,5.242039467,5.240897062,5.239855138,5.230571063,5.240779186,5.237473728,5.242458778,5.247451157,5.246281257
101,4.903659104,5.035687124,4.989292978,5.011266404,5.047933671,5.009578224,4.996679874,5.03712238,5.032444825,5.2444017,4.986487859
102,5.23943279,5.229218571,5.242039467,5.240897062,5.239855138,5.230571063,5.240779186,5.237473728,5.242458778,5.247451157,5.246281257
103,4.790589732,4.8026101,4.797379166,4.805870677,4.80045045,4.784883659,4.765137592,4.789071449,4.756327903,4.796947304,4.807170453
104,4.750039288,4.8026101,4.797379166,4.805870677,4.80045045,4.784883659,4.765137592,4.789071449,4.756327903,4.796947304,4.807170453
105,5.195233713,5.169907209,5.170036656,5.156662717,5.116320212,5.179790226,5.190823673,5.171840526,5.157280006,5.168198656,5.179968963
106,5.309285378,5.291868994,5.280566704,5.283679019,5.285864351,5.299434281,5.283967716,5.286546381,5.27504515,5.289901883,5.289710181
107,5.285684961,5.291868994,5.280566704,5.283679019,5.285864351,5.299434281,5.283967716,5.286546381,5.27504515,5.289901883,5.289710181
108,5.232995314,5.175953919,5.172777957,5.156669968,5.103420613,5.096606578,5.038329186,5.166694719,5.131178949,5.11794271,5.161378194
109,4.29119192,4.299946294,4.303956826,4.300698525,4.307860689,4.304947725,4.337888515,4.295918326,4.297479772,4.332392419,4.308016655
110,5.384622631,5.215022759,5.028430637,5.224421146,5.239177416,5.227126662,5.258331188,5.233123093,5.149982973,5.191581234,5.230410888
111,4.904233878,4.887528095,4.888656846,4.867144114,4.890979247,4.910955562,4.863952121,4.903753452,4.852254965,4.912725666,4.862837897
