index,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
32,32.1175191,38.44169235,32.47977448,32.59788895,32.59626389,32.65459442,32.41765594,32.61886597,32.55230331,32.5426712,32.4536972
33,37.17355,36.74469376,36.77505493,36.7595787,36.62779617,36.62615967,36.89560699,36.79356003,35.55800247,36.72352219,36.64583588
34,29.2748333,28.94134903,29.05027962,28.95791626,29.11757851,29.0343399,28.90877533,28.892313,29.00767326,28.90215302,29.12849236
35,28.3527538,28.56650543,28.55781746,28.60869217,28.62567329,28.62838745,28.59298134,29.06012726,28.50273132,28.54489136,28.64921188
36,28.6420083,28.56650543,28.55781746,28.60869217,28.62567329,28.62838745,28.59298134,29.06012726,28.50273132,28.54489136,28.64921188
37,29.5880719,29.61960602,29.49852562,29.62327576,29.48796654,29.55636024,29.59013367,29.664711,29.66180611,29.65821266,29.68603706
38,28.4531658,28.56650543,28.55781746,28.60869217,28.62567329,28.62838745,28.59298134,29.06012726,28.50273132,28.54489136,28.64921188
39,28.8482596,28.54924774,28.56271935,28.57470322,28.77376747,28.70976448,28.67912865,28.49261093,28.68708611,28.66353035,28.42830658
40,28.8726689,28.7359314,28.65263557,28.59099579,28.74082565,28.66816139,28.70306206,28.69102097,28.69477272,28.66768837,28.63131714
41,28.4562899,28.7359314,28.65263557,28.59099579,28.74082565,28.66816139,28.70306206,28.69102097,28.69477272,28.66768837,28.63131714
42,29.8067916,29.71895409,29.68222618,29.66880608,29.61645889,29.7078495,29.67847633,29.7752552,29.64788055,29.71334267,29.70050621
43,29.7316448,29.71895409,29.68222618,29.66880608,29.61645889,29.7078495,29.67847633,29.7752552,29.64788055,29.71334267,29.70050621
44,28.4680699,28.7359314,28.65263557,28.59099579,28.74082565,28.66816139,28.70306206,28.69102097,28.69477272,28.66768837,28.63131714
45,28.2179808,28.7359314,28.65263557,28.59099579,28.74082565,28.66816139,28.70306206,28.69102097,28.69477272,28.66768837,28.63131714
46,39.4668594,39.00264359,34.90420532,38.86015701,38.66374588,38.77065277,38.86748886,38.94734955,38.91664505,38.90359497,38.95786285
47,34.4293967,34.70606613,34.75974655,34.50469208,35.30791092,34.78697586,34.6616745,34.65560532,34.61332321,34.59975815,34.59913635
48,28.3760693,28.87658501,28.94700813,28.86069489,28.99444008,28.95718002,30.74183464,28.92807961,29.00805855,29.04938316,29.03743362
49,37.2669885,36.40381241,36.28283691,36.40674973,34.79652023,36.5088768,36.17406082,36.44457245,36.48803711,36.38093185,36.35027695
50,29.7367081,29.4871254,29.55336189,29.66599846,29.79769325,29.57671547,29.52606964,29.56372261,29.55337906,29.61809349,29.60630035
51,28.4911043,28.66873169,28.77348518,28.82687378,28.73187447,28.65093422,28.58688354,28.71156883,28.70542145,28.53016281,29.33545876
52,31.1622838,31.17562103,30.98269272,31.22934532,31.05412483,31.39739799,31.05874062,31.08959007,31.15122414,31.16669083,31.26264572
53,44.2281517,43.64519119,43.53957748,43.67761612,39.07527542,43.56679153,43.67845154,43.43235397,43.53634644,43.68336105,43.82453918
54,29.5565926,30.05030441,30.2162838,30.11462975,30.11878777,30.91589165,30.16390419,30.11479378,29.99770164,30.15976143,29.97459984
55,28.5807148,28.7359314,28.65263557,28.59099579,28.74082565,28.66816139,28.70306206,28.69102097,28.69477272,28.66768837,28.63131714
56,31.1082009,31.49869728,31.4371376,31.63505745,34.61230469,31.45702744,31.56806183,31.463274,31.53287125,31.53918266,31.50811386
57,29.3529129,29.4871254,29.55336189,29.66599846,29.79769325,29.57671547,29.52606964,29.56372261,29.55337906,29.61809349,29.60630035
58,33.7758585,33.63551712,33.37923431,31.72852516,33.60384369,33.43908691,33.4543457,33.6871109,33.5141716,33.49648666,33.58407211
59,31.5391879,31.80381584,31.7931366,31.80431938,32.48146057,31.76688385,31.63388443,31.68842888,31.78993607,31.87302399,32.01252365
60,30.2279882,30.08698273,29.99318504,30.16121674,30.19083786,30.13822556,29.87472725,30.00855064,29.99402428,30.10616112,30.26842117
61,36.5115778,36.15842438,36.04911041,36.26850891,36.27698517,34.97644806,36.43397903,36.49659729,36.23923492,36.31516266,36.28805161
62,29.8571698,30.14692879,29.94459724,30.02084351,30.21289063,30.1755619,29.9174099,29.88163376,30.13911247,29.96483612,29.9462738
63,32.1041963,32.34219742,32.15165329,31.58439255,31.82817078,31.85918617,31.79123116,31.82111359,31.76136971,31.61987686,31.87153816
64,36.1170753,35.58203506,35.89060593,35.77868271,35.9645462,35.66928482,35.76653671,35.88556671,34.27690887,35.83632278,35.88068771
65,31.9597647,31.47366905,31.215765,31.44032478,31.60798264,31.51379776,31.64263916,30.9960804,31.42643166,31.71579742,31.52970123
66,31.3243037,30.83135986,30.93493652,30.81245804,30.70396614,29.73942375,31.16939735,30.9503231,30.91128159,30.97411537,30.96965599
67,28.5136587,29.2213192,29.04060555,29.18892097,28.94484711,29.03229141,29.21369362,29.29721642,30.60977936,29.12293243,29.01809692
68,27.8733712,28.47985649,28.6135273,28.54150963,28.48114777,28.40378761,28.44434547,29.38594627,28.43127632,28.3976841,28.45563889
69,32.7090235,32.26800156,32.77367783,32.5458374,32.51524734,32.51654434,32.44007492,32.51415634,32.15717316,32.65272903,32.63624191
70,32.8711015,32.26800156,32.77367783,32.5458374,32.51524734,32.51654434,32.44007492,32.51415634,32.15717316,32.65272903,32.63624191
71,29.244493,29.19331741,29.23504257,29.08017159,29.21507454,29.21413994,29.24826813,29.18255615,29.23730469,29.24796867,29.2225666
72,29.3207855,29.19331741,29.23504257,29.08017159,29.21507454,29.21413994,29.24826813,29.18255615,29.23730469,29.24796867,29.2225666
73,29.1596358,29.19331741,29.23504257,29.08017159,29.21507454,29.21413994,29.24826813,29.18255615,29.23730469,29.24796867,29.2225666
74,29.5631546,29.34844208,29.40719414,28.86155891,29.22413445,29.24146461,29.30188751,29.32148933,29.26878929,29.39875984,29.25014305
75,35.9940354,35.41053009,35.36619568,35.46484756,35.7859726,35.65428925,35.38230896,35.59248734,35.54627228,34.24774551,35.75289536
76,31.1811102,31.12046242,30.55954361,31.11827087,31.11523247,31.1291256,31.0232811,31.03046799,31.06209946,31.13805771,31.1177845
77,29.4985594,29.9550457,29.91814995,29.96823692,29.98109436,29.77979469,29.98342133,30.07158852,30.78776741,29.8200531,30.03389168
78,30.4009138,29.96521378,29.93293571,30.09017563,30.0919075,30.02023125,29.97291946,29.42288971,29.87205315,29.86306,30.07308006
79,38.1352603,37.83621216,37.67178345,37.63171005,37.68723679,37.66454697,37.75379562,37.5812912,37.41025162,37.60539627,34.59840775
80,28.0500801,28.23146629,28.10467529,28.61961555,28.18298531,27.98488617,28.25049782,28.00520706,27.97607994,28.10519218,28.03472137
81,27.7707882,28.52144051,28.47387505,28.46047974,28.50790596,28.38066101,29.70667458,28.51384544,28.58292198,28.53812981,28.358284
82,30.5969294,30.02528381,30.13474083,30.2515831,30.00530243,30.16909218,29.92866516,30.27764893,30.17534828,30.13323593,30.27164459
83,32.0579227,33.01576614,33.15802765,33.15398788,32.90525436,35.23614502,33.03770065,33.02016449,33.07029724,32.92159653,32.91326523
84,34.2044143,34.14107513,34.12163544,34.26203918,34.31338501,34.45631409,35.14277267,34.45111465,34.27704239,34.1840477,34.32414627
85,32.6241186,32.48502731,32.53893661,32.60024643,32.32201004,32.51779175,32.56228638,32.55931091,32.59994888,31.75852585,32.44818497
86,29.7238138,29.99782181,29.96022034,29.90403557,29.88716698,29.98021317,30.06248665,31.12327194,29.90314293,29.94280815,29.92860413
87,32.6210427,31.898592,31.64686584,31.73106956,31.7144928,31.56799316,31.67273903,31.71469688,31.86676788,29.85725594,31.91321564
88,30.1997728,30.21024895,30.32954979,30.09697914,30.27334404,30.24676895,31.03580856,30.09673882,30.16031647,30.27288628,30.33989334
89,31.3879275,31.29745674,31.23161507,31.21070099,31.3487587,31.42419815,31.22993851,31.37494087,30.91520119,31.40683556,31.31303978
90,29.2233917,29.09649277,29.0358181,28.93500328,29.13521767,29.01720238,29.10822105,29.37612534,29.24107552,29.03539276,28.98900604
91,31.2304693,31.24233627,31.29284286,31.32704353,31.13828087,31.24938011,31.3173542,31.2565136,31.27028275,31.18855476,31.52605057
92,28.7669637,29.30772781,29.22709846,29.21245193,29.20883942,29.30329704,29.26869202,29.24019432,29.25613022,29.83891487,29.22257042
93,30.4342836,30.05209351,29.80223656,30.18366623,30.25631332,30.07405281,30.72822762,30.0931263,30.07646179,30.12647438,30.11826897
94,29.5646291,30.05209351,29.80223656,30.18366623,30.25631332,30.07405281,30.72822762,30.0931263,30.07646179,30.12647438,30.11826897
95,29.5410086,29.13841057,29.33792305,29.21541595,29.09811974,29.162323,28.21396828,29.15989876,29.13212013,29.33449364,28.96078491
96,32.089926,31.47987556,31.85113525,31.54236603,31.90199089,31.61740112,29.6029129,31.59254265,31.74752617,31.45377541,31.57356453
97,28.7013397,28.74902916,28.83016586,28.7721138,28.75444412,28.79545403,28.88902283,28.74641609,28.75261307,28.79759598,28.75802994
98,33.1078623,31.09868431,32.98408127,32.727108,32.69009781,32.82962418,32.60538483,32.79732895,32.66239166,32.75780487,32.80097961
99,32.5018106,32.20186234,32.22158051,32.23805237,32.0978508,32.0495224,32.06666183,32.17071533,32.18220139,32.24712753,32.24752426
100,32.1346147,32.09423447,32.06100845,32.13748932,32.00559235,32.14850616,32.02703094,32.12108612,31.98045349,32.06661987,32.14096069
101,36.9376933,37.7932663,37.64644241,37.64558411,37.41866684,37.59944916,37.63507843,37.57943344,37.52298355,37.86076355,39.73716354
102,31.9941325,32.09423447,32.06100845,32.13748932,32.00559235,32.14850616,32.02703094,32.12108612,31.98045349,32.06661987,32.14096069
103,30.1035321,30.36123466,30.49848366,30.38560486,30.44407845,30.39300346,30.41512108,30.30956078,30.42468071,30.49306488,30.38409424
104,30.3947549,30.36123466,30.49848366,30.38560486,30.44407845,30.39300346,30.41512108,30.30956078,30.42468071,30.49306488,30.38409424
105,29.9013791,30.07015228,29.96216202,29.99630547,30.11314392,29.99372101,30.08291435,29.9882164,30.00323868,29.98572159,29.99599457
106,31.3749526,31.27190399,31.26056099,31.27940369,31.34048653,31.65067482,31.32220078,31.39854813,31.31396294,31.43848228,31.3146534
107,31.4876266,31.27190399,31.26056099,31.27940369,31.34048653,31.65067482,31.32220078,31.39854813,31.31396294,31.43848228,31.3146534
108,31.9103915,31.77208138,31.75616074,31.64295387,32.304039,31.76860237,31.83984184,31.74203491,31.72082138,31.67830086,31.9140358
109,32.0136019,32.20632935,32.72743988,32.20928192,32.14487839,32.07370758,32.16358948,32.26573944,32.23844147,32.26505661,32.23535919
110,33.4276655,34.0463295,34.0800705,34.01176834,33.98028946,34.0736351,34.09752274,33.89641953,35.01680756,33.8238945,33.97370529
111,32.3229371,31.53887558,30.47109604,31.46579933,31.34371376,31.86731148,31.56389999,31.67272186,31.57472229,31.73756409,31.52138901
112,34.9126664,34.15578461,35.06225204,34.79268265,34.81419754,34.80499649,34.67284393,34.6375885,34.98693466,34.98760986,34.87144089
113,29.4583312,29.67251396,30.05486298,29.69438934,29.72821617,29.75567627,29.67692757,29.64163208,29.71084595,29.61221695,29.60558701
114,32.1371421,32.23352814,32.23724747,32.24211884,32.16921234,32.35647202,32.22679901,32.2640419,32.22740173,32.17951202,32.22119141
115,31.3115094,31.15399551,31.15706253,31.29743385,31.19929695,31.30911636,31.20516968,31.2732048,31.29362106,31.24595451,31.29725266
116,30.7866446,30.80609512,30.8864727,30.7689991,30.88363647,30.79380417,30.821661,30.72806168,30.84577751,30.85479546,30.77518463
117,34.8519171,34.70804596,34.5714798,34.45985794,34.73171616,34.58388138,34.64149475,34.60717392,34.65678024,34.59136963,34.58199692
118,34.5745645,34.70804596,34.5714798,34.45985794,34.73171616,34.58388138,34.64149475,34.60717392,34.65678024,34.59136963,34.58199692
119,34.5739309,34.70804596,34.5714798,34.45985794,34.73171616,34.58388138,34.64149475,34.60717392,34.65678024,34.59136963,34.58199692
120,32.1354293,32.23352814,32.23724747,32.24211884,32.16921234,32.35647202,32.22679901,32.2640419,32.22740173,32.17951202,32.22119141
121,32.6067532,32.23352814,32.23724747,32.24211884,32.16921234,32.35647202,32.22679901,32.2640419,32.22740173,32.17951202,32.22119141
122,32.4619018,32.19774246,32.22509766,32.22265625,32.20385742,32.38491058,32.19398117,32.23797989,32.23482132,32.20582962,32.2105217
123,31.2641305,31.15399551,31.15706253,31.29743385,31.19929695,31.30911636,31.20516968,31.2732048,31.29362106,31.24595451,31.29725266
124,30.9014393,31.15399551,31.15706253,31.29743385,31.19929695,31.30911636,31.20516968,31.2732048,31.29362106,31.24595451,31.29725266
125,30.9372534,30.80609512,30.8864727,30.7689991,30.88363647,30.79380417,30.821661,30.72806168,30.84577751,30.85479546,30.77518463
126,32.2805807,32.05506134,32.04964828,32.03630066,31.98952293,30.50653267,32.07524872,32.06302261,31.83806229,31.90488434,31.93811989
127,36.0001415,36.17892456,36.37072754,36.20387268,36.24303818,36.27319717,36.26915741,36.62605286,36.33712769,36.21121597,36.3407402
128,36.3676996,36.17892456,36.37072754,36.20387268,36.24303818,36.27319717,36.26915741,36.62605286,36.33712769,36.21121597,36.3407402
129,31.8500465,32.20632935,32.72743988,32.20928192,32.14487839,32.07370758,32.16358948,32.26573944,32.23844147,32.26505661,32.23535919
130,27.1189288,27.54664421,27.48340988,27.54859543,27.5523262,27.49254036,27.50536537,27.86485481,27.49235344,27.52701378,27.46493149
131,32.4447204,32.20186234,32.22158051,32.23805237,32.0978508,32.0495224,32.06666183,32.17071533,32.18220139,32.24712753,32.24752426
132,27.5882451,27.54664421,27.48340988,27.54859543,27.5523262,27.49254036,27.50536537,27.86485481,27.49235344,27.52701378,27.46493149
133,28.8578704,28.74902916,28.83016586,28.7721138,28.75444412,28.79545403,28.88902283,28.74641609,28.75261307,28.79759598,28.75802994
134,31.1728474,30.27785873,30.33737755,30.2949791,30.28682899,30.17233467,29.62439728,30.27605438,30.28234863,30.32347679,30.27245522
135,33.3619323,33.31803513,33.32527161,33.37865829,33.28565598,33.40798187,33.2992363,33.26061249,33.30369186,33.27569199,33.35235214
136,32.8944487,33.31803513,33.32527161,33.37865829,33.28565598,33.40798187,33.2992363,33.26061249,33.30369186,33.27569199,33.35235214
