index,ln_abs_c_interface_mean,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_aldehyde,fr_allylic_oxid,fr_amide,fr_bicyclic,fr_ester,fr_ether,fr_methoxy,fr_priamide
188,4.824486588,11.51967593,-0.498240741,11.51967593,199.254,182.118,199.1320768,80,1.285714286,1.857142857,2.357142857,16.19259294,6.345903042,-0.146018547,2.421871332,222.0969564,10.55204176,8.66948757,8.66948757,6.609060905,4.914793074,4.914793074,3.670362975,3.670362975,2.018220512,2.018220512,1.335458061,1.335458061,-1.1,1318.045344,10.97751938,4.950243339,2.990702948,83.83555903,15.53348694,0,0,0,0,11.81435946,9.589074368,0,0,0,0,13.8474744,32.22086645,0,9.589074368,11.81435946,0,15.53348694,0,19.88931523,26.17902562,0,0,10.63357721,0,0,0,48.93513564,9.589074368,0,13.8474744,0,0,61.44,11.81435946,9.589074368,6.041840829,13.08951281,13.08951281,0,4.899909731,13.8474744,10.63357721,0,0,0,24.4272534,5.712951074,0,-0.914722222,0.008671816,0,6.432512598,0,14,2,5,1,1,0,0,3,2,5,1,1,1,1,-1.0572,52.7284,0,0,0,2,2,1,2,0,0,0,0,2,0,0,0,0,0
189,4.886159323,9.930555556,-0.101851852,9.930555556,88.11,80.046,88.06366288,36,1.333333333,1.666666667,1.666666667,16.13896496,5.813705262,-0.115938949,2.988160882,46.7548875,4.991563832,3.477162391,3.477162391,2.808060412,1.727727507,1.727727507,0.946923425,0.946923425,0.455341801,0.455341801,0.083333333,0.083333333,-0.41,19.80026906,5.59,2.807864924,1.868551532,36.31043875,11.46733495,0,5.783244946,0,0,0,4.794537184,0,0,0,0,0,0,13.08951281,4.794537184,5.783244946,0,0,11.46733495,0,13.08951281,0,0,11.46733495,0,0,0,18.87275776,4.794537184,0,0,0,0,69.11,0,4.794537184,18.87275776,0,0,0,0,0,0,11.46733495,0,0,9.930555556,0,9.706018519,-0.101851852,0,0,0.131944444,0,6,4,3,0,0,0,0,3,2,3,2,0,0,0,-1.5271,23.1158,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0
190,5.274468805,10.07796296,-0.935185185,10.07796296,118.136,108.056,118.0742276,48,1.75,2.125,2.125,16.26870939,5.795968237,-0.12076893,3.637682548,92.03910002,6.732050808,4.664862963,4.664862963,3.553418013,2.28369024,2.28369024,1.668755772,1.668755772,0.848251505,0.848251505,0.237728606,0.237728606,-0.61,39.36806555,7.39,2.637269225,1.902080656,47.46961462,16.57386235,6.041840829,0,5.907179729,0,0,4.794537184,0,0,0,0,6.9237372,0,6.103966388,9.901064579,5.907179729,0,0,11.46733495,19.06954442,0,0,0,11.46733495,0,0,0,23.15951434,4.794537184,0,6.9237372,0,0,89.34,18.05298695,4.794537184,0,0,0,6.9237372,0,0,0,16.57386235,0,0,10.07796296,8.565462963,9.747685185,-0.680555556,-0.935185185,-0.854166667,1.41212963,0,8,5,4,0,0,0,0,3,3,4,2,0,0,0,-1.8202,28.8506,1,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1
191,5.181145096,10.07796296,-0.935185185,10.07796296,118.136,108.056,118.0742276,48,1.75,2.125,2.125,16.26870939,5.795968237,-0.12076893,3.637682548,92.03910002,6.732050808,4.664862963,4.664862963,3.553418013,2.28369024,2.28369024,1.668755772,1.668755772,0.848251505,0.848251505,0.237728606,0.237728606,-0.61,39.36806555,7.39,2.637269225,1.902080656,47.46961462,16.57386235,6.041840829,0,5.907179729,0,0,4.794537184,0,0,0,0,6.9237372,0,6.103966388,9.901064579,5.907179729,0,0,11.46733495,19.06954442,0,0,0,11.46733495,0,0,0,23.15951434,4.794537184,0,6.9237372,0,0,89.34,18.05298695,4.794537184,0,0,0,6.9237372,0,0,0,16.57386235,0,0,10.07796296,8.565462963,9.747685185,-0.680555556,-0.935185185,-0.854166667,1.41212963,0,8,5,4,0,0,0,0,3,3,4,2,0,0,0,-1.8202,28.8506,1,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1
192,5.12844348,9.36662037,-1.154305556,9.36662037,177.2,162.08,177.100108,72,1.25,1.833333333,2.333333333,16.36543674,4.920326484,-0.138475066,2.65169802,154.3418022,9.300964908,6.959682617,6.959682617,5.574586063,3.928961267,3.928961267,3.238029476,3.238029476,2.366615688,2.366615688,1.501776078,1.501776078,-0.2,431.0504606,9.884745763,3.675,1.596902618,70.85984124,20.42610958,12.20793278,0,0,0,0,4.899909731,0,0,0,0,7.047671983,6.544756406,18.75268918,20.42610958,0,0,4.899909731,0,24.35373999,20.19931035,0,0,0,0,0,0,69.87906966,0,0,0,0,0,84.16,24.35373999,15.31958218,13.15163837,0,0,0,11.94758171,0,0,5.106527395,0,0,1.627037037,36.63435185,0,0,-0.482962963,-3.171388889,0.046527778,1.679768519,12,4,5,1,1,0,0,5,4,5,1,1,1,1,-2.6246,41.5242,4,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
193,5.635701628,9.870963719,-1.082453704,9.870963719,133.147,122.059,133.0738932,54,1.777777778,2.333333333,2.666666667,16.36691277,5.645383279,-0.873678272,3.259231489,94.20389705,7.276020882,5.38503052,5.38503052,4.16390246,2.785136228,2.785136228,1.979498742,1.979498742,0.984694357,0.984694357,0.525648328,0.525648328,-0.61,66.8432931,8.39,4.286691532,5.257996013,53.70884276,19.9075017,13.08951281,0,0,0,0,0,0,0,0,0,0,0,19.62385924,19.9075017,5.969305288,0,0,0,0,26.74406676,0,0,10.00643713,0,0,0,37.81989944,4.794537184,0,0,0,0,64.8,5.969305288,9.901064579,13.15163837,6.544756406,4.899909731,0,7.047671983,0,0,5.106527395,0,0,10.6186489,18.1863511,0,-1.082453704,0,0,0.424259259,1.686527778,9,2,4,0,0,0,0,3,2,4,4,0,0,0,-3.7567,28.7135,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
194,6.076507778,9.985324074,-1.184074074,9.985324074,132.163,120.067,132.0898776,54,1.777777778,2.222222222,2.333333333,16.36768745,5.702789762,-0.858086345,3.501688451,103.1311172,7.439157589,5.6783039,5.6783039,4.03658126,2.792058439,2.792058439,2.336759592,2.336759592,0.930910923,0.930910923,0.523159739,0.523159739,-0.61,60.47184355,8.39,3.422275516,3.931271989,54.2544997,20.53464179,0,0,0,0,0,0,0,0,0,0,0,0,32.65124649,14.80097431,5.969305288,0,0,5.733667477,6.041840829,20.64010037,0,0,15.7401046,0,0,0,32.65124649,4.794537184,0,0,0,0,70.59,12.01114612,9.901064579,0,6.544756406,4.899909731,0,0,14.09534397,0,5.733667477,0,0,10.99152778,9.985324074,5.134537037,-1.184074074,-0.837962963,0,0.405092593,3.672222222,9,3,4,0,0,0,0,3,2,4,3,0,0,0,-3.7919,30.6601,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
195,4.542738753,10.89074074,-0.292824074,10.89074074,144.174,132.078,144.0898776,58,1.8,2.6,3.1,16.49535395,5.802750546,-0.133159934,2.311677431,120.9162238,7.397341225,6.015167194,6.015167194,4.842535255,3.382531746,3.382531746,2.177807669,2.177807669,1.466440468,1.466440468,0.894807932,0.894807932,-0.61,237.5874173,7.496496273,3.531859262,1.683003428,59.93292214,15.37044016,6.103966388,0,5.907179729,0,0,4.794537184,0,0,0,0,0,20.13718479,6.606881965,9.531400138,5.907179729,0,10.63357721,0,6.103966388,26.74406676,0,0,10.63357721,0,0,0,38.75521288,9.531400138,0,0,0,0,50.36,0,4.794537184,12.01114612,13.15163837,6.544756406,0,7.047671983,0,10.63357721,4.736862954,5.156064815,0,10.89074074,5.594953704,0,-0.048888889,0,-0.292824074,2.088545918,1.611407785,10,2,4,1,1,0,0,3,2,4,1,1,1,1,-1.2792,36.6764,0,0,0,1,1,0,2,0,1,0,0,1,0,0,1,0,0
196,6.158670859,9.985324074,-1.184074074,9.985324074,132.163,120.067,132.0898776,54,1.777777778,2.222222222,2.333333333,16.36768745,5.702789762,-0.858086345,3.501688451,103.1311172,7.439157589,5.6783039,5.6783039,4.03658126,2.792058439,2.792058439,2.336759592,2.336759592,0.930910923,0.930910923,0.523159739,0.523159739,-0.61,60.47184355,8.39,3.422275516,3.931271989,54.2544997,20.53464179,0,0,0,0,0,0,0,0,0,0,0,0,32.65124649,14.80097431,5.969305288,0,0,5.733667477,6.041840829,20.64010037,0,0,15.7401046,0,0,0,32.65124649,4.794537184,0,0,0,0,70.59,12.01114612,9.901064579,0,6.544756406,4.899909731,0,0,14.09534397,0,5.733667477,0,0,10.99152778,9.985324074,5.134537037,-1.184074074,-0.837962963,0,0.405092593,3.672222222,9,3,4,0,0,0,0,3,2,4,3,0,0,0,-3.7919,30.6601,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
197,5.079499023,9.36662037,-1.154305556,9.36662037,177.2,162.08,177.100108,72,1.25,1.833333333,2.333333333,16.36543674,4.920326484,-0.138475066,2.65169802,154.3418022,9.300964908,6.959682617,6.959682617,5.574586063,3.928961267,3.928961267,3.238029476,3.238029476,2.366615688,2.366615688,1.501776078,1.501776078,-0.2,431.0504606,9.884745763,3.675,1.596902618,70.85984124,20.42610958,12.20793278,0,0,0,0,4.899909731,0,0,0,0,7.047671983,6.544756406,18.75268918,20.42610958,0,0,4.899909731,0,24.35373999,20.19931035,0,0,0,0,0,0,69.87906966,0,0,0,0,0,84.16,24.35373999,15.31958218,13.15163837,0,0,0,11.94758171,0,0,5.106527395,0,0,1.627037037,36.63435185,0,0,-0.482962963,-3.171388889,0.046527778,1.679768519,12,4,5,1,1,0,0,5,4,5,1,1,1,1,-2.6246,41.5242,4,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
198,5.101607312,10.34671296,-0.777777778,10.34671296,118.136,108.056,118.0742276,48,2,2.5,2.625,16.25399873,5.806591204,-0.122141763,3.459728672,84.10749561,6.568914101,4.717269206,4.717269206,3.718744015,2.30060867,2.30060867,1.403318028,1.403318028,0.779866109,0.779866109,0.268306752,0.268306752,-0.61,53.47276361,7.39,3.399300137,1.902080656,47.6795861,16.15698348,6.041840829,0,5.907179729,0,0,4.794537184,0,0,0,0,0,7.047671983,6.606881965,9.901064579,5.907179729,0,5.316788604,5.733667477,6.041840829,13.65455395,0,0,11.05045608,0,0,0,30.7101019,4.794537184,0,0,0,0,75.35,6.041840829,4.794537184,12.51406169,0,0,7.047671983,0,0,5.316788604,10.84019487,0,0,10.34671296,10.54217593,5.064953704,-0.340277778,-0.777777778,0,-0.30587963,1.470092593,8,4,4,0,0,0,0,3,3,4,2,0,0,0,-1.948,29.1279,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0
199,5.107436848,10.34671296,-0.777777778,10.34671296,118.136,108.056,118.0742276,48,2,2.5,2.625,16.25399873,5.806591204,-0.122141763,3.459728672,84.10749561,6.568914101,4.717269206,4.717269206,3.718744015,2.30060867,2.30060867,1.403318028,1.403318028,0.779866109,0.779866109,0.268306752,0.268306752,-0.61,53.47276361,7.39,3.399300137,1.902080656,47.6795861,16.15698348,6.041840829,0,5.907179729,0,0,4.794537184,0,0,0,0,0,7.047671983,6.606881965,9.901064579,5.907179729,0,5.316788604,5.733667477,6.041840829,13.65455395,0,0,11.05045608,0,0,0,30.7101019,4.794537184,0,0,0,0,75.35,6.041840829,4.794537184,12.51406169,0,0,7.047671983,0,0,5.316788604,10.84019487,0,0,10.34671296,10.54217593,5.064953704,-0.340277778,-0.777777778,0,-0.30587963,1.470092593,8,4,4,0,0,0,0,3,3,4,2,0,0,0,-1.948,29.1279,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0
200,5.282239207,9.911780045,-1.026898148,9.911780045,132.163,120.067,132.0898776,54,1.777777778,2.333333333,2.666666667,16.36675378,5.64539897,-0.871762908,3.259231489,94.95878456,7.276020882,5.515167194,5.515167194,4.16390246,2.877156753,2.877156753,2.044567079,2.044567079,1.017228525,1.017228525,0.581187627,0.581187627,-0.61,66.8432931,8.39,4.286691532,5.257996013,54.2544997,20.53464179,6.544756406,0,0,0,0,0,0,0,0,0,0,6.544756406,19.56173368,14.80097431,5.969305288,0,0,5.733667477,0,26.6819412,0,0,15.7401046,0,0,0,32.65124649,4.794537184,0,0,0,0,70.59,5.969305288,9.901064579,6.544756406,13.08951281,4.899909731,0,7.047671983,0,0,5.733667477,0,0,10.78446523,9.911780045,5.170976946,-1.026898148,0,0,1.226481481,1.766527778,9,3,4,0,0,0,0,3,2,4,4,0,0,0,-3.7903,30.6821,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
201,5.313822912,10.50671296,-0.333333333,10.50671296,115.136,106.064,115.0745619,46,2,2.625,2.75,16.15868421,5.824883997,-0.121167481,2.509834779,113.8510503,6.14626437,4.717269206,4.717269206,3.698377303,2.471429063,2.471429063,1.963069874,1.963069874,1.108381357,1.108381357,0.694622438,0.694622438,-0.61,66.63043175,5.525317997,1.719678626,0.800700975,47.60949089,5.733667477,6.041840829,0,0,5.907179729,0,10.22032858,5.008912524,0,0,0,0,13.59242839,0,4.794537184,5.907179729,0,10.43470392,5.733667477,6.041840829,13.59242839,0,0,11.15945887,0,0,0,30.55036147,4.794537184,0,0,0,0,58.36,0,4.794537184,11.94902056,6.544756406,0,0,12.05658451,0,5.425791397,5.733667477,0,0,10.50671296,1.673611111,7.850833333,-0.090277778,-0.333333333,0,0.609953704,1.7825,8,3,4,1,1,0,0,3,2,4,0,1,1,1,-1.7097,28.7481,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
202,4.942198152,8.694027778,-0.111111111,8.694027778,117.148,106.06,117.0789786,48,1.75,2.375,2.375,16.50662465,4.916144822,-0.093643669,2.334290882,66.98808013,6.035533906,4.97678223,4.97678223,3.828427125,2.704238207,2.704238207,2.181243249,2.181243249,1.589703828,1.589703828,0.663143314,0.663143314,-0.12,53.39664107,6.006903553,2.009487457,0.726838691,48.6508295,15.16017895,0,0,0,0,0,0,0,0,0,0,7.047671983,0,25.35957115,9.843390349,0,0,5.316788604,0,5.538925252,26.86831788,0,0,5.316788604,0,0,0,37.51377052,4.736862954,0,0,0,0,41.49,0,0,12.14580722,13.21376393,0,0,0,7.047671983,5.316788604,9.843390349,4.8975,0,0,11.68361111,-0.111111111,0,0,0,1.447916667,1.832083333,8,2,3,1,1,0,0,3,2,3,2,1,1,1,-1.0329,29.6955,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
203,5.38118078,10.55712963,-0.440972222,10.55712963,144.174,132.078,144.0898776,58,1.7,2.4,2.8,16.50661698,5.787195818,-0.134647852,2.392351338,137.7095059,7.560477932,5.962760951,5.962760951,4.698377303,3.353832567,3.353832567,2.495959141,2.495959141,1.475440622,1.475440622,0.96198991,0.96198991,-0.61,178.1927874,7.496496273,2.984751814,1.683003428,59.72295066,15.78731903,6.103966388,0,5.907179729,0,0,4.794537184,0,0,0,0,6.9237372,13.08951281,6.103966388,9.531400138,5.907179729,0,5.316788604,5.733667477,19.13166998,13.08951281,0,0,11.05045608,0,0,0,31.20462532,9.531400138,0,6.9237372,0,0,64.35,6.103966388,4.794537184,12.01114612,6.544756406,6.544756406,0,0,6.9237372,5.316788604,10.47053043,5.210648148,0,10.55712963,3.040092593,5.025462963,-0.389768519,0,-0.351851852,3.24162037,0,10,3,4,1,1,0,0,3,2,4,1,1,1,1,-1.1514,36.3991,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1
204,5.348791183,10.55712963,-0.440972222,10.55712963,144.174,132.078,144.0898776,58,1.7,2.4,2.8,16.50661698,5.787195818,-0.134647852,2.392351338,137.7095059,7.560477932,5.962760951,5.962760951,4.698377303,3.353832567,3.353832567,2.495959141,2.495959141,1.475440622,1.475440622,0.96198991,0.96198991,-0.61,178.1927874,7.496496273,2.984751814,1.683003428,59.72295066,15.78731903,6.103966388,0,5.907179729,0,0,4.794537184,0,0,0,0,6.9237372,13.08951281,6.103966388,9.531400138,5.907179729,0,5.316788604,5.733667477,19.13166998,13.08951281,0,0,11.05045608,0,0,0,31.20462532,9.531400138,0,6.9237372,0,0,64.35,6.103966388,4.794537184,12.01114612,6.544756406,6.544756406,0,0,6.9237372,5.316788604,10.47053043,5.210648148,0,10.55712963,3.040092593,5.025462963,-0.389768519,0,-0.351851852,3.24162037,0,10,3,4,1,1,0,0,3,2,4,1,1,1,1,-1.1514,36.3991,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1
205,5.032988858,9.36662037,-1.154305556,9.36662037,177.2,162.08,177.100108,72,1.25,1.833333333,2.333333333,16.36543674,4.920326484,-0.138475066,2.65169802,154.3418022,9.300964908,6.959682617,6.959682617,5.574586063,3.928961267,3.928961267,3.238029476,3.238029476,2.366615688,2.366615688,1.501776078,1.501776078,-0.2,431.0504606,9.884745763,3.675,1.596902618,70.85984124,20.42610958,12.20793278,0,0,0,0,4.899909731,0,0,0,0,7.047671983,6.544756406,18.75268918,20.42610958,0,0,4.899909731,0,24.35373999,20.19931035,0,0,0,0,0,0,69.87906966,0,0,0,0,0,84.16,24.35373999,15.31958218,13.15163837,0,0,0,11.94758171,0,0,5.106527395,0,0,1.627037037,36.63435185,0,0,-0.482962963,-3.171388889,0.046527778,1.679768519,12,4,5,1,1,0,0,5,4,5,1,1,1,1,-2.6246,41.5242,4,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
206,5.432502894,9.585231481,-0.770833333,9.585231481,140.146,132.082,140.0698109,54,1.6,2.4,2.8,16.29183099,5.120107357,-0.018600643,2.266305287,215.5616395,7.027097737,5.333204618,5.333204618,4.812278497,3.105514778,3.105514778,2.490380646,2.490380646,1.72669925,1.72669925,0.968746389,0.968746389,-0.94,276.9636288,5.815704343,1.771309697,0.644299942,57.44985776,10.423316,11.29497881,0,0,0,0,0,0,15.41074871,0,0,0,13.08951281,6.196843572,5.106527395,0,0,20.72753732,0,5.601050811,13.08951281,11.89077157,0,5.316788604,0,0,0,33.60678892,5.601050811,0,5.693927995,6.196843572,0,73.83,5.601050811,5.106527395,0,18.78344081,0,0,6.196843572,0,20.72753732,0,0,0,0,22.39013889,-0.153935185,0,0,1.5425,1.137962963,0,10,3,5,1,1,1,1,4,3,5,1,1,1,2,-1.4045,33.1492,1,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0
207,5.400924571,10.86426682,-0.60087963,10.86426682,187.243,170.107,187.1320768,76,1.384615385,1.923076923,2.230769231,16.15644579,5.866870811,-0.126449676,4.099242404,191.8281606,10.43072142,8.04011122,8.04011122,5.968432913,4.257272495,4.257272495,3.356141943,3.356141943,1.571164043,1.571164043,0.970868274,0.970868274,-1.1,473.7436633,11.9,5.529263496,5.188324019,77.84653361,16.78412356,6.041840829,0,11.81435946,0,0,9.589074368,0,0,0,13.8474744,12.33872767,0,6.544756406,9.589074368,11.81435946,0,5.316788604,17.385241,26.31013685,6.544756406,0,0,16.78412356,0,0,0,24.40095669,9.589074368,5.917906046,20.26829602,0,0,98.21,11.94902056,9.589074368,12.45193614,12.33872767,0,0,0,13.8474744,5.316788604,11.46733495,0,0,21.71734316,2.458981481,10.18065098,-0.573588435,-0.60087963,0.542731481,3.77476096,0,13,5,5,0,0,0,0,3,3,5,5,0,0,0,-1.0387,49.6345,0,0,0,2,2,0,1,2,0,0,0,2,0,0,0,0,1
208,4.974762519,8.692500709,0.25,8.692500709,174.244,156.1,174.1368278,72,0.75,1.083333333,1.333333333,16.25336716,4.703807107,0.098390787,2.112842698,99.62548783,8.811554788,7.445708631,7.445708631,5.863703305,4.529822128,4.529822128,3.130495168,3.130495168,2.297366596,2.297366596,1.519348531,1.519348531,-0.16,611.231271,9.924459459,5.47958034,3.064709213,73.39614952,10.21305479,0,0,0,0,0,9.799819462,0,0,0,0,0,39.26853844,13.21376393,10.21305479,0,0,9.799819462,0,0,52.48230236,0,0,0,0,0,0,72.49517662,0,0,0,0,0,46.94,0,0,13.21376393,0,39.26853844,0,0,0,9.799819462,10.21305479,0,0,4.487845805,17.38500142,0,0,0,0,6.127152778,0,12,2,4,1,1,0,0,4,2,4,4,1,1,1,-1.4114,47.0516,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
209,4.637890052,8.624444444,-0.575231481,8.624444444,103.121,94.049,103.0633285,42,1.714285714,2.571428571,2.857142857,16.60485213,4.539960175,-0.112138949,2.12291795,51.65148445,5.112884175,4.054132499,4.054132499,3.39384685,2.397931356,2.397931356,1.529565065,1.529565065,0.908034621,0.908034621,0.551595235,0.551595235,-0.12,47.19725257,5.025348837,2.255093406,1.425569327,42.28588738,15.16017895,0,6.290026729,0,0,0,0,0,0,0,0,0,13.08951281,6.606881965,9.843390349,0,0,5.316788604,0,6.290026729,19.69639478,0,0,5.316788604,0,0,0,31.0929489,4.736862954,0,0,0,0,41.49,6.290026729,0,0,13.15163837,6.544756406,0,0,0,5.316788604,9.843390349,4.770833333,0,0,11.58393519,0,0,0,-0.575231481,2.053796296,0,7,2,3,1,1,0,0,3,2,3,0,1,1,1,-1.0754,24.8285,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
210,5.442318279,11.03097254,-0.447909108,11.03097254,199.21,186.106,199.0956913,78,1.5,2.214285714,2.714285714,16.17472277,6.049582286,-0.124919696,2.155802694,264.557119,10.55204176,7.923415484,7.923415484,6.592224153,4.408631167,4.408631167,3.106224167,3.106224167,1.858311196,1.858311196,1.20344828,1.20344828,-1.43,1363.019962,10.64955449,4.708020191,3.135850429,81.42216753,10.63357721,0,0,17.72153919,0,0,19.70040016,0,0,0,0,0,20.01325001,12.46266245,14.38361155,17.72153919,0,15.95036581,0,19.38639965,13.08951281,0,0,15.95036581,0,0,0,36.85289283,14.38361155,0,13.34455882,0,0,87.3,6.041840829,14.38361155,24.14236081,13.08951281,0,6.9237372,0,0,15.95036581,0,0,0,32.27805094,7.6358105,0,-0.663331522,-0.447909108,0.17946901,2.351243517,0,14,3,6,1,1,0,0,4,3,6,4,1,1,1,-1.8728,48.2411,0,0,0,3,3,0,3,0,0,0,0,3,0,0,0,0,0
211,4.722752647,10.76363875,-0.150580121,10.76363875,173.216,158.096,173.1164267,70,1.75,2.583333333,3.166666667,16.47783857,5.728887555,0.077435848,2.085774008,145.5869147,8.811554788,7.222273975,7.222273975,5.825698503,4.093752911,4.093752911,2.685987513,2.685987513,1.734528852,1.734528852,1.05511651,1.05511651,-0.81,638.3422033,9.279365505,4.946700489,3.061389047,71.84772644,20.68722877,0,0,0,0,6.031114512,0,4.794537184,0,0,0,0,26.17902562,13.21376393,9.531400138,6.031114512,0,15.95036581,0,6.041840829,33.35094872,0,0,15.95036581,4.794537184,0,0,45.42390407,4.736862954,0,0,0,0,62.39,0,4.794537184,12.07295534,13.15163837,13.15163837,0,7.047671983,0,15.95036581,4.736862954,5.213805981,0,10.76363875,8.426430933,0,0,0.095762472,0,2.903008472,1.597353395,12,3,5,1,1,0,0,3,3,5,2,1,1,1,-1.0962,45.0681,0,0,0,1,1,0,3,0,0,0,0,2,0,0,1,0,0
212,4.9842103,10.65430556,-0.458333333,10.65430556,129.163,118.075,129.090212,52,1.777777778,2.333333333,2.333333333,16.14949693,5.860245204,-0.125620969,2.568291981,124.655022,6.905777394,5.399812122,5.399812122,4.211142626,2.907012842,2.907012842,2.299910942,2.299910942,1.803768314,1.803768314,0.849207372,0.849207372,-0.61,73.06242953,6.509189511,1.965638012,0.799215801,53.7943255,16.36724469,5.538925252,0,5.907179729,0,0,4.794537184,0,0,0,0,7.047671983,13.08951281,0,4.794537184,5.907179729,0,10.63357721,5.733667477,5.538925252,20.13718479,0,0,16.36724469,0,0,0,31.58328978,4.794537184,0,0,0,0,67.15,5.538925252,4.794537184,5.907179729,13.08951281,0,0,7.047671983,0,10.63357721,5.733667477,0,0,10.65430556,5.848287037,4.643472222,-0.274305556,0,0,1.303240741,1.741666667,9,4,4,1,1,0,0,3,3,4,2,1,1,1,-1.9669,33.8548,0,0,0,1,1,0,2,1,1,0,0,1,0,0,0,0,1
213,4.746222716,8.331437075,0.21875,8.331437075,117.148,106.06,117.0789786,48,1.625,2.375,2.75,16.50030782,4.712222943,-0.006289226,1.857961686,63.44900955,5.819990956,4.76123928,4.76123928,3.931851653,2.852303141,2.852303141,1.912111847,1.912111847,1.182887288,1.182887288,0.622227258,0.622227258,-0.12,55.4868683,6.006903553,3.016596056,1.434508351,48.6508295,15.16017895,0,0,0,0,0,0,0,0,0,0,0,6.544756406,25.86248672,9.843390349,0,0,5.316788604,0,6.041840829,26.3654023,0,0,5.316788604,0,0,0,37.51377052,4.736862954,0,0,0,0,41.49,0,0,6.606881965,12.58659724,13.21376393,0,0,0,5.316788604,9.843390349,4.887775888,0,0,11.42518707,0,0,0.501990741,0,2.51837963,0,8,2,3,1,1,0,0,3,2,3,3,1,1,1,-1.0329,29.6955,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
214,5.408892499,10.94362765,-0.367916667,10.94362765,172.184,160.088,172.0847922,68,1.666666667,2.416666667,2.916666667,16.46213966,6.04946953,-0.124798801,2.236329156,193.0905098,8.974691495,6.923415484,6.923415484,5.736382105,3.797877056,3.797877056,2.616060533,2.616060533,1.665551935,1.665551935,1.053736098,1.053736098,-0.94,589.3448974,9.150415913,4.177185239,2.281955649,70.45938636,10.05365156,0,0,11.81435946,0,0,14.90586297,0,0,0,0,0,13.65455395,19.06954442,14.32593732,11.81435946,0,10.63357721,0,12.46266245,20.26143591,0,0,10.63357721,0,0,0,38.1176362,14.32593732,0,6.420821623,0,0,67.43,0,9.589074368,24.27702191,13.15163837,0,0,7.109797541,0,10.63357721,4.736862954,4.784577428,0,21.63701066,5.117404337,0,-0.452759354,-0.367916667,0.238638511,1.124838435,1.584873315,12,2,5,1,1,0,0,4,2,5,4,1,1,1,-1.3625,41.4334,0,0,0,2,2,0,2,0,0,0,0,2,0,0,1,1,0
