,index,ln_abs_c_interface_mean,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,BCUT2D_MWHI,BCUT2D_MRLOW,Chi1v,PEOE_VSA1,PEOE_VSA6,PEOE_VSA7,PEOE_VSA9,SMR_VSA1,SlogP_VSA1,TPSA,EState_VSA1,EState_VSA10,EState_VSA5,EState_VSA8,VSA_EState3,VSA_EState6,NHOHCount,NOCount,NumHeteroatoms,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_NH2
184,185,4.956988317,10.60343348,-0.840277778,10.60343348,16.15968436,-0.124328698,3.728397839,15.95036581,0.0,0.0,0.0,14.38361155,15.95036581,87.3,6.289710395,14.38361155,20.7712116,15.95036581,7.019166667,0.0,3,6,6,-1.3217,45.2381,0,0,0
185,186,4.416184795,10.8225,-0.258171296,10.8225,16.15572851,-0.124805734,3.526585998,10.63357721,0.0,0.0,13.08951281,14.38361155,10.63357721,75.27,0.0,14.38361155,13.8474744,10.63357721,4.658493953,0.0,2,5,5,-1.1723,42.3744,0,0,0
186,187,4.680441657,10.23555556,-1.25,10.23555556,16.3073198,-0.140562501,2.38061964,16.15698348,0.0,0.0,0.0,9.901064579,11.05045608,75.35,11.50823054,4.794537184,0.0,5.316788604,11.6824537,0.0,4,4,4,-2.194,27.0139,1,0,1
187,188,4.824486588,11.51967593,-0.498240741,11.51967593,16.19259294,-0.146018547,4.914793074,15.53348694,0.0,13.8474744,0.0,9.589074368,10.63357721,61.44,11.81435946,9.589074368,0.0,10.63357721,5.712951074,0.008671816,2,5,5,-1.0572,52.7284,0,0,0
188,189,4.886159323,9.930555556,-0.101851852,9.930555556,16.13896496,-0.115938949,1.727727507,11.46733495,0.0,0.0,13.08951281,4.794537184,11.46733495,69.11,0.0,4.794537184,0.0,0.0,0.0,0.0,4,3,3,-1.5271,23.1158,0,0,2
189,190,5.274468805,10.07796296,-0.935185185,10.07796296,16.26870939,-0.12076893,2.28369024,16.57386235,0.0,6.9237372,6.103966388,9.901064579,11.46733495,89.34,18.05298695,4.794537184,6.9237372,0.0,8.565462963,-0.935185185,5,4,4,-1.8202,28.8506,1,1,2
190,191,5.181145096,10.07796296,-0.935185185,10.07796296,16.26870939,-0.12076893,2.28369024,16.57386235,0.0,6.9237372,6.103966388,9.901064579,11.46733495,89.34,18.05298695,4.794537184,6.9237372,0.0,8.565462963,-0.935185185,5,4,4,-1.8202,28.8506,1,1,2
191,192,5.12844348,9.36662037,-1.154305556,9.36662037,16.36543674,-0.138475066,3.928961267,20.42610958,0.0,7.047671983,18.75268918,20.42610958,0.0,84.16,24.35373999,15.31958218,0.0,0.0,36.63435185,-0.482962963,4,5,5,-2.6246,41.5242,4,4,0
192,193,5.635701628,9.870963719,-1.082453704,9.870963719,16.36691277,-0.873678272,2.785136228,19.9075017,0.0,0.0,19.62385924,19.9075017,10.00643713,64.8,5.969305288,9.901064579,0.0,0.0,18.1863511,0.0,2,4,4,-3.7567,28.7135,1,1,0
193,194,6.076507778,9.985324074,-1.184074074,9.985324074,16.36768745,-0.858086345,2.792058439,20.53464179,0.0,0.0,32.65124649,14.80097431,15.7401046,70.59,12.01114612,9.901064579,0.0,0.0,9.985324074,-0.837962963,3,4,4,-3.7919,30.6601,0,0,1
194,195,4.542738753,10.89074074,-0.292824074,10.89074074,16.49535395,-0.133159934,3.382531746,15.37044016,0.0,0.0,6.606881965,9.531400138,10.63357721,50.36,0.0,4.794537184,0.0,10.63357721,5.594953704,0.0,2,4,4,-1.2792,36.6764,0,0,0
195,196,6.158670859,9.985324074,-1.184074074,9.985324074,16.36768745,-0.858086345,2.792058439,20.53464179,0.0,0.0,32.65124649,14.80097431,15.7401046,70.59,12.01114612,9.901064579,0.0,0.0,9.985324074,-0.837962963,3,4,4,-3.7919,30.6601,0,0,1
196,197,5.079499023,9.36662037,-1.154305556,9.36662037,16.36543674,-0.138475066,3.928961267,20.42610958,0.0,7.047671983,18.75268918,20.42610958,0.0,84.16,24.35373999,15.31958218,0.0,0.0,36.63435185,-0.482962963,4,5,5,-2.6246,41.5242,4,4,0
197,198,5.101607312,10.34671296,-0.777777778,10.34671296,16.25399873,-0.122141763,2.30060867,16.15698348,0.0,0.0,6.606881965,9.901064579,11.05045608,75.35,6.041840829,4.794537184,7.047671983,5.316788604,10.54217593,-0.777777778,4,4,4,-1.948,29.1279,1,1,1
198,199,5.107436848,10.34671296,-0.777777778,10.34671296,16.25399873,-0.122141763,2.30060867,16.15698348,0.0,0.0,6.606881965,9.901064579,11.05045608,75.35,6.041840829,4.794537184,7.047671983,5.316788604,10.54217593,-0.777777778,4,4,4,-1.948,29.1279,1,1,1
199,200,5.282239207,9.911780045,-1.026898148,9.911780045,16.36675378,-0.871762908,2.877156753,20.53464179,0.0,0.0,19.56173368,14.80097431,15.7401046,70.59,5.969305288,9.901064579,0.0,0.0,9.911780045,0.0,3,4,4,-3.7903,30.6821,0,0,1
200,201,5.313822912,10.50671296,-0.333333333,10.50671296,16.15868421,-0.121167481,2.471429063,5.733667477,0.0,0.0,0.0,4.794537184,11.15945887,58.36,0.0,4.794537184,0.0,5.425791397,1.673611111,-0.333333333,3,4,4,-1.7097,28.7481,0,0,1
201,202,4.942198152,8.694027778,-0.111111111,8.694027778,16.50662465,-0.093643669,2.704238207,15.16017895,0.0,7.047671983,25.35957115,9.843390349,5.316788604,41.49,0.0,0.0,0.0,5.316788604,11.68361111,0.0,2,3,3,-1.0329,29.6955,1,1,0
202,203,5.38118078,10.55712963,-0.440972222,10.55712963,16.50661698,-0.134647852,3.353832567,15.78731903,0.0,6.9237372,6.103966388,9.531400138,11.05045608,64.35,6.103966388,4.794537184,0.0,5.316788604,3.040092593,0.0,3,4,4,-1.1514,36.3991,0,0,1
203,204,5.348791183,10.55712963,-0.440972222,10.55712963,16.50661698,-0.134647852,3.353832567,15.78731903,0.0,6.9237372,6.103966388,9.531400138,11.05045608,64.35,6.103966388,4.794537184,0.0,5.316788604,3.040092593,0.0,3,4,4,-1.1514,36.3991,0,0,1
204,205,5.032988858,9.36662037,-1.154305556,9.36662037,16.36543674,-0.138475066,3.928961267,20.42610958,0.0,7.047671983,18.75268918,20.42610958,0.0,84.16,24.35373999,15.31958218,0.0,0.0,36.63435185,-0.482962963,4,5,5,-2.6246,41.5242,4,4,0
205,206,5.432502894,9.585231481,-0.770833333,9.585231481,16.29183099,-0.018600643,3.105514778,10.423316,0.0,0.0,6.196843572,5.106527395,5.316788604,73.83,5.601050811,5.106527395,0.0,20.72753732,22.39013889,0.0,3,5,5,-1.4045,33.1492,1,0,0
206,207,5.400924571,10.86426682,-0.60087963,10.86426682,16.15644579,-0.126449676,4.257272495,16.78412356,13.8474744,12.33872767,6.544756406,9.589074368,16.78412356,98.21,11.94902056,9.589074368,0.0,5.316788604,2.458981481,-0.60087963,5,5,5,-1.0387,49.6345,0,0,2
207,208,4.974762519,8.692500709,0.25,8.692500709,16.25336716,0.098390787,4.529822128,10.21305479,0.0,0.0,13.21376393,10.21305479,0.0,46.94,0.0,0.0,0.0,9.799819462,17.38500142,0.0,2,4,4,-1.4114,47.0516,2,2,0
208,209,4.637890052,8.624444444,-0.575231481,8.624444444,16.60485213,-0.112138949,2.397931356,15.16017895,0.0,0.0,6.606881965,9.843390349,5.316788604,41.49,6.290026729,0.0,0.0,5.316788604,11.58393519,0.0,2,3,3,-1.0754,24.8285,1,1,0
209,210,5.442318279,11.03097254,-0.447909108,11.03097254,16.17472277,-0.124919696,4.408631167,10.63357721,0.0,0.0,12.46266245,14.38361155,15.95036581,87.3,6.041840829,14.38361155,6.9237372,15.95036581,7.6358105,-0.447909108,3,6,6,-1.8728,48.2411,0,0,0
210,211,4.722752647,10.76363875,-0.150580121,10.76363875,16.47783857,0.077435848,4.093752911,20.68722877,0.0,0.0,13.21376393,9.531400138,15.95036581,62.39,0.0,4.794537184,0.0,15.95036581,8.426430933,0.095762472,3,5,5,-1.0962,45.0681,0,0,0
211,212,4.9842103,10.65430556,-0.458333333,10.65430556,16.14949693,-0.125620969,2.907012842,16.36724469,0.0,7.047671983,0.0,4.794537184,16.36724469,67.15,5.538925252,4.794537184,0.0,10.63357721,5.848287037,0.0,4,4,4,-1.9669,33.8548,0,0,1
212,213,4.746222716,8.331437075,0.21875,8.331437075,16.50030782,-0.006289226,2.852303141,15.16017895,0.0,0.0,25.86248672,9.843390349,5.316788604,41.49,0.0,0.0,0.0,5.316788604,11.42518707,0.501990741,2,3,3,-1.0329,29.6955,1,1,0
213,214,5.408892499,10.94362765,-0.367916667,10.94362765,16.46213966,-0.124798801,3.797877056,10.05365156,0.0,0.0,19.06954442,14.32593732,10.63357721,67.43,0.0,9.589074368,0.0,10.63357721,5.117404337,-0.367916667,2,5,5,-1.3625,41.4334,0,0,0
214,215,5.435153425,11.03097254,-0.447909108,11.03097254,16.17472277,-0.124919696,4.408631167,10.63357721,0.0,0.0,12.46266245,14.38361155,15.95036581,87.3,6.041840829,14.38361155,6.9237372,15.95036581,7.6358105,-0.447909108,3,6,6,-1.8728,48.2411,0,0,0
215,216,5.206252772,10.4238892,-0.635409108,10.4238892,32.16650534,-0.118918158,4.562784382,16.78412356,0.0,0.0,11.91862922,9.589074368,16.78412356,98.21,11.94902056,9.589074368,18.68562215,5.316788604,2.556162132,-0.635409108,5,5,6,-1.3742,48.3115,0,0,2
216,217,4.554041377,10.93441421,-0.687083333,10.93441421,16.15562712,-0.125700374,4.129823424,16.0344346,0.0,0.0,6.327320075,9.589074368,11.05045608,100.87,11.94902056,9.589074368,13.25105727,15.28474565,2.456342593,-0.687083333,4,6,6,-1.0578,49.0908,0,0,1
217,218,4.296186547,11.03880433,-0.064673091,11.03880433,16.15273555,-0.122024463,4.179563419,15.53348694,0.0,14.09534397,6.544756406,9.589074368,10.63357721,61.44,0.0,9.589074368,0.0,10.63357721,5.116599978,0.0,2,5,5,-1.1997,50.2474,0,0,0
218,219,4.829287487,10.93441421,-0.687083333,10.93441421,16.15562712,-0.125700374,4.129823424,16.0344346,0.0,0.0,6.327320075,9.589074368,11.05045608,100.87,11.94902056,9.589074368,13.25105727,15.28474565,2.456342593,-0.687083333,4,6,6,-1.0578,49.0908,0,0,1
219,220,5.411844666,9.939212963,-1.101851852,9.939212963,16.36794192,-0.655005612,2.424103609,20.95152066,0.0,0.0,13.59242839,15.21785318,16.15698348,82.76,12.01114612,9.901064579,5.316788604,0.0,11.44847222,-0.587962963,4,4,4,-3.7432,25.6988,0,0,2
220,221,4.75607715,10.72861111,-0.741319444,10.72861111,16.52640202,-0.14850845,2.769385278,15.78731903,0.0,0.0,7.109797541,9.531400138,11.05045608,64.35,5.538925252,4.794537184,7.109797541,10.05365156,2.891111111,0.0,3,4,4,-1.5399,31.8041,0,0,1
221,222,5.468431562,10.94362765,-0.367916667,10.94362765,16.46213966,-0.124798801,3.797877056,10.05365156,0.0,0.0,19.06954442,14.32593732,10.63357721,67.43,0.0,9.589074368,0.0,10.63357721,5.117404337,-0.367916667,2,5,5,-1.3625,41.4334,0,0,0
222,223,5.216388223,10.10643519,-0.666666667,10.10643519,16.46324825,-0.119797178,2.219979463,16.20419791,0.0,0.0,6.606881965,9.531400138,11.46733495,78.34,11.94902056,4.794537184,7.109797541,4.736862954,0.0,-0.666666667,4,4,4,-1.5546,29.0458,0,0,2
223,224,5.190267571,10.10643519,-0.666666667,10.10643519,16.46324825,-0.119797178,2.219979463,16.20419791,0.0,0.0,6.606881965,9.531400138,11.46733495,78.34,11.94902056,4.794537184,7.109797541,4.736862954,0.0,-0.666666667,4,4,4,-1.5546,29.0458,0,0,2
224,225,4.644884783,10.48277778,-0.642546296,10.48277778,16.15634169,-0.125676046,2.863425644,16.78412356,0.0,6.9237372,6.544756406,9.589074368,16.78412356,98.21,11.94902056,9.589074368,6.9237372,5.316788604,2.290509259,-0.642546296,5,5,5,-2.0649,35.8535,0,0,2
225,226,5.401790444,10.07796296,-0.935185185,10.07796296,16.26870939,-0.12076893,2.28369024,16.57386235,0.0,6.9237372,6.103966388,9.901064579,11.46733495,89.34,18.05298695,4.794537184,6.9237372,0.0,8.565462963,-0.935185185,5,4,4,-1.8202,28.8506,1,1,2
226,227,5.047903497,11.49152778,-0.784305556,11.49152778,16.50903611,-0.147496516,4.427364753,20.47696756,0.0,6.9237372,13.21376393,14.63792753,10.63357721,70.59,5.601050811,4.794537184,0.0,10.63357721,14.19923824,0.0,3,5,5,-1.5266,47.3222,1,1,0
227,228,5.401105142,10.07796296,-0.935185185,10.07796296,16.26870939,-0.12076893,2.28369024,16.57386235,0.0,6.9237372,6.103966388,9.901064579,11.46733495,89.34,18.05298695,4.794537184,6.9237372,0.0,8.565462963,-0.935185185,5,4,4,-1.8202,28.8506,1,1,2
228,229,5.304896953,10.58805556,-0.226435185,10.58805556,16.14915013,0.773775266,2.557566613,5.733667477,0.0,0.0,6.544756406,0.0,11.42341088,76.7,0.0,4.794537184,4.567099648,10.19736362,5.899490741,0.0,3,5,5,-1.4329,31.7201,0,0,1
229,230,5.114230237,9.867546296,-0.902777778,9.867546296,16.25386732,-0.119499605,1.839283804,16.57386235,0.0,0.0,6.606881965,9.901064579,11.46733495,89.34,11.94902056,4.794537184,0.0,5.733667477,8.079351852,-0.902777778,5,4,4,-2.2087,24.2556,1,1,2
230,231,5.082829847,9.867546296,-0.902777778,9.867546296,16.25386732,-0.119499605,1.839283804,16.57386235,0.0,0.0,6.606881965,9.901064579,11.46733495,89.34,11.94902056,4.794537184,0.0,5.733667477,8.079351852,-0.902777778,5,4,4,-2.2087,24.2556,1,1,2
231,232,4.768651924,10.92148148,-0.868611111,10.92148148,16.1903812,-0.144037031,3.510092536,15.95036581,0.0,0.0,0.0,9.589074368,11.05045608,75.43,11.81435946,9.589074368,4.899909731,5.316788604,3.062504724,0.0,3,5,5,-2.0965,38.6441,0,0,1
232,233,5.576235725,10.49142652,-0.265910231,10.49142652,16.14695717,-0.120821649,4.421392651,10.63357721,0.0,0.0,0.0,9.589074368,5.733667477,66.64,0.0,9.589074368,0.0,4.899909731,0.0,0.0,2,5,5,-1.3642,47.8884,0,0,1
233,234,5.180002963,10.86507039,-0.356369992,10.86507039,16.14953339,-0.125198596,4.393006964,11.46733495,0.0,19.38639965,12.46266245,9.589074368,11.46733495,89.42,0.0,9.589074368,0.0,0.0,0.0,0.0,4,5,5,-1.331,47.5528,0,0,2
234,235,4.421252457,10.39418934,-0.275,10.39418934,16.47779211,-0.118694018,3.382428046,15.78731903,0.0,0.0,13.21376393,9.531400138,11.05045608,64.35,0.0,4.794537184,0.0,5.316788604,3.124583333,0.130787037,3,4,4,-1.1498,36.4211,0,0,1
235,236,4.349477836,10.39418934,-0.275,10.39418934,16.47779211,-0.118694018,3.382428046,15.78731903,0.0,0.0,13.21376393,9.531400138,11.05045608,64.35,0.0,4.794537184,0.0,5.316788604,3.124583333,0.130787037,3,4,4,-1.1498,36.4211,0,0,1
236,237,5.278026472,10.80776644,-0.316064815,10.80776644,16.14788581,-0.119713364,3.809538833,10.717646,0.0,0.0,23.75701689,4.794537184,11.05045608,83.8,0.0,4.794537184,0.0,15.28474565,3.015046296,-0.263148148,4,5,5,-1.0907,42.1138,0,0,1
237,238,4.741226478,10.89490741,-0.58912037,10.89490741,16.15543655,-0.132516444,3.243182156,11.05045608,0.0,0.0,0.0,9.589074368,11.05045608,72.19,11.82508578,9.589074368,0.0,5.316788604,2.924907407,0.0,3,4,4,-1.3497,35.1781,0,0,1
238,239,4.500378668,10.41157407,-0.417824074,10.41157407,16.49506189,-0.130295529,2.921206881,15.78731903,0.0,0.0,6.606881965,9.531400138,11.05045608,64.35,6.103966388,4.794537184,0.0,5.316788604,2.990324074,0.0,3,4,4,-1.5399,31.8041,0,0,1
239,240,4.514711414,10.41157407,-0.417824074,10.41157407,16.49506189,-0.130295529,2.921206881,15.78731903,0.0,0.0,6.606881965,9.531400138,11.05045608,64.35,6.103966388,4.794537184,0.0,5.316788604,2.990324074,0.0,3,4,4,-1.5399,31.8041,0,0,1
240,241,4.815905501,10.54055556,-0.888888889,10.54055556,16.48225915,-0.122596029,2.815931465,16.20419791,0.0,6.420821623,6.606881965,9.531400138,11.46733495,78.34,11.44610498,4.794537184,0.0,0.0,0.0,0.0,4,4,4,-1.4105,31.5488,0,0,2
241,242,5.315494212,10.80776644,-0.316064815,10.80776644,16.14788581,-0.119713364,3.809538833,10.717646,0.0,0.0,23.75701689,4.794537184,11.05045608,83.8,0.0,4.794537184,0.0,15.28474565,3.015046296,-0.263148148,4,5,5,-1.0907,42.1138,0,0,1
242,243,4.812353115,5.237222222,0.104583333,5.237222222,15.14132829,0.890850521,2.680792737,17.20100243,0.0,0.0,6.544756406,0.0,17.20100243,116.73,0.0,0.0,0.0,14.95193556,0.0,0.0,6,6,6,-1.5053,36.5432,0,0,3
243,244,5.75361713,10.18962963,-1.041666667,10.18962963,16.36820703,-0.664686509,3.013420006,20.95152066,0.0,0.0,12.58659724,15.21785318,16.15698348,82.76,12.01114612,9.901064579,0.0,0.0,11.89796296,-0.722222222,4,4,4,-3.6007,28.1798,0,0,2
244,245,6.024576339,10.14921296,-0.997268519,10.14921296,16.36801476,-0.664430626,2.996583254,20.95152066,0.0,0.0,18.55590252,15.21785318,16.15698348,82.76,12.01114612,9.901064579,0.0,0.0,11.8575463,-0.367685185,4,4,4,-3.6007,28.1798,0,0,2
245,246,5.150487259,8.95662037,-1.190972222,8.95662037,16.53229821,-0.184381484,3.040555688,25.79011262,0.0,0.0,6.606881965,20.05644514,5.733667477,95.94,24.53980033,0.0,0.0,0.0,26.78856481,0.0,5,5,5,-2.6159,31.9478,3,3,1
246,247,4.751516866,10.76363875,-0.150580121,10.76363875,16.47783857,0.077435848,4.093752911,20.68722877,0.0,0.0,13.21376393,9.531400138,15.95036581,62.39,0.0,4.794537184,0.0,15.95036581,8.426430933,0.095762472,3,5,5,-1.0962,45.0681,0,0,0
247,248,4.855235783,10.13925926,-0.619212963,10.13925926,16.14767036,0.099065322,1.960493697,5.733667477,0.0,0.0,0.0,4.794537184,5.733667477,84.66,5.907179729,4.794537184,6.327320075,15.18134214,5.754212963,0.0,3,5,5,-1.0964,24.9006,0,0,1
248,249,4.701366553,11.07372638,-0.556435185,11.07372638,16.14693688,0.099373957,4.340115168,16.78412356,0.0,0.0,5.693927995,4.794537184,16.78412356,106.92,5.907179729,4.794537184,0.0,15.28474565,3.12707294,0.0,5,6,6,-1.1966,50.373,0,0,2
249,250,4.333224125,10.55712963,-0.810185185,10.55712963,16.26883183,-0.123443564,2.745015105,16.15698348,0.0,6.9237372,6.103966388,9.901064579,11.05045608,75.35,12.14580722,4.794537184,13.97140918,5.316788604,11.0587037,-0.810185185,4,4,4,-1.5595,33.7229,1,1,1
