index,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
83,5.49167666,5.689759254,5.475418091,5.486031055,5.498039722,5.489626884,5.485951424,5.501651764,5.513395309,5.489115715,5.49214983
84,5.131059164,5.128060818,5.112556934,5.138111591,5.133454323,5.142548084,5.140404701,5.125370502,5.127441406,5.132521152,5.149643421
85,4.97760811,5.025802135,4.983100414,4.974608421,5.102677345,4.98124218,4.98958683,4.984422684,4.996735573,4.997598648,5.004319668
86,5.096688482,5.067696571,5.086110592,5.075471878,4.770300388,5.09465313,5.074062347,5.082395077,5.092787743,5.089877605,5.034499645
87,4.645041534,4.645084858,4.681851864,4.707977772,4.649460316,4.639329433,4.816474915,4.672935486,4.649704456,4.643725872,4.669440269
88,4.589762763,4.595379353,4.608218193,4.937316895,4.601177216,4.616363525,4.594534397,4.600762367,4.607039452,4.603187561,4.595401287
89,4.597039849,4.588640213,4.609627247,4.599479675,4.627120972,4.604368687,4.625277519,4.608391285,4.622076511,5.165043354,4.604263306
90,4.952388647,4.645782471,4.95167923,4.939611912,4.90451622,4.930903435,4.950130939,4.951489449,4.949382782,4.956564903,4.951003075
91,5.223582532,5.215447903,5.218664646,5.216175556,5.219861984,5.196864605,5.220757008,5.221972466,5.195170879,5.219119549,5.249707222
92,5.026155603,5.023896217,5.026836395,4.807603836,5.035235405,5.019826412,5.027667522,5.028727055,5.018920898,5.029425621,5.025355339
93,5.500047563,5.504959106,5.513942242,5.51247263,5.510181427,5.510921001,5.494482517,5.501282692,5.503703117,5.453332424,5.509269238
94,5.515075391,5.504959106,5.513942242,5.51247263,5.510181427,5.510921001,5.494482517,5.501282692,5.503703117,5.453332424,5.509269238
95,5.016151144,5.016830444,5.013385773,4.645711422,5.014480114,5.018621922,5.012503624,5.009826183,5.015947342,5.012541771,5.023245335
96,5.396554048,5.391411304,5.394885063,5.402084827,5.20170927,5.382333279,5.392098427,5.378668308,5.380610943,5.398709774,5.38795805
97,5.294301405,5.314918518,5.30951786,5.307234287,5.316385269,5.315747261,5.308372974,5.314975262,5.311768532,5.301578045,5.464042187
98,4.538520861,4.549190998,4.543136597,4.545844555,4.5370121,4.537989616,4.541772842,4.557884216,4.925022125,4.557103634,4.540773869
