SAMFid,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
209,9.43837963,-1.626342593,9.43837963,0.18787037,0.385550776,194.183,180.071,194.0790382,78,0,0.220489387,-0.390651932,0.390651932,0.220489387,1.461538462,2.076923077,2.538461538,16.72003947,9.972434521,2.491951424,-2.423134893,2.257804578,-2.629457803,4.917028016,-0.340291992,2.771693872,168.3657024,10.06047793,7.251615333,7.251615333,6.070514633,3.913139633,3.913139633,2.987854577,2.987854577,2.232672348,2.232672348,1.264396528,1.264396528,-0.24,769.6787551,10.83836991,3.86871018,1.688166352,75.32709803,29.89983549,24.91878113,0,5.787111153,0,0,0,0,0,0,0,0,7.109797541,6.606881965,29.89983549,0,0,0,0,24.09901032,20.32356147,0,0,0,0,0,0,0,64.84868137,9.473725908,0,0,0,0,0,0,99.38,30.70589228,10.21305479,0,6.606881965,0,0,7.109797541,0,0,0,19.6867807,9.692222222,0,0,36.72373913,0,-1.626342593,0,-4.002847222,-0.776712963,1.239941421,1,13,4,6,0,1,1,0,0,0,6,4,6,2,0,1,1,1,-2.5657,40.7982,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,9.383287037,-1.487453704,9.383287037,0.389537037,0.385501363,194.183,180.071,194.0790382,78,0,0.183570729,-0.39356634,0.39356634,0.183570729,1.230769231,1.846153846,2.307692308,16.64884822,9.991614749,2.431731921,-2.387493967,2.20822115,-2.585931707,4.886352729,-0.290121956,2.686091484,161.0617569,10.00807169,7.19920909,7.19920909,6.112590865,3.947761131,3.947761131,2.929174708,2.929174708,2.111430819,2.111430819,1.358088108,1.358088108,-0.24,774.6988212,10.83836991,4.316641101,1.984330851,75.32709803,29.89983549,24.41586555,6.290026729,0,0,0,0,0,0,0,0,0,7.109797541,6.606881965,29.89983549,0,0,0,0,30.70589228,13.71667951,0,0,0,0,0,0,0,64.84868137,9.473725908,0,0,0,0,0,0,99.38,30.70589228,10.21305479,0,6.606881965,0,0,7.109797541,0,0,0,19.6867807,9.611712963,0,0,36.4272345,0,0,0,-5.806481481,-0.389537037,1.323737717,1,13,4,6,0,1,1,0,0,0,6,4,6,2,0,1,1,1,-2.5673,40.7762,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,9.435787037,-1.439351852,9.435787037,0.439675926,0.385501363,194.183,180.071,194.0790382,78,0,0.183580398,-0.393566515,0.393566515,0.183580398,1.230769231,1.846153846,2.307692308,16.64566786,9.991538671,2.432291108,-2.38711862,2.207959556,-2.586183131,4.886469955,-0.290248181,2.685344591,163.0617569,10.00807169,7.19920909,7.19920909,6.112590865,3.947761131,3.947761131,2.929174708,2.929174708,2.112610054,2.112610054,1.345805862,1.345805862,-0.24,768.3639299,10.83836991,4.316641101,1.984330851,75.32709803,29.89983549,24.41586555,6.290026729,0,0,0,0,0,0,0,0,0,7.109797541,6.606881965,29.89983549,0,0,0,0,30.70589228,13.71667951,0,0,0,0,0,0,0,64.84868137,9.473725908,0,0,0,0,0,0,99.38,37.31277424,10.21305479,0,0,0,0,7.109797541,0,0,0,19.6867807,9.48462963,0,0,36.58487339,0,0,0,-5.75837963,-0.439675926,1.295219199,1,13,4,6,0,1,1,0,0,0,6,4,6,2,0,1,1,1,-2.5673,40.7762,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,9.289953704,-1.558888889,9.289953704,1.089444444,0.30084821,194.183,180.071,194.0790382,78,0,0.114078932,-0.387497924,0.387497924,0.114078932,0.692307692,1,1.307692308,16.51347092,9.847528663,2.478555931,-2.404021335,2.22514017,-2.635919642,4.985820802,-0.229080935,2.787235151,158.3657024,10.1712084,7.108417883,7.108417883,6.002106418,3.934945,3.934945,3.153280311,3.153280311,2.34501279,2.34501279,1.47560989,1.47560989,-0.24,701.8677369,10.83836991,3.86871018,1.688166352,75.00778655,30.26949993,36.62379833,0,0,0,0,0,0,0,0,0,0,7.109797541,0,30.26949993,0,0,0,0,36.62379833,7.109797541,0,0,0,0,0,0,0,69.26623284,4.736862954,0,0,0,0,0,0,110.38,36.62379833,20.42610958,0,0,0,0,7.109797541,0,0,4.736862954,5.106527395,4.673703704,0,0,46.07431784,0,0,0,-8.478425926,0,1.230404384,1,13,5,6,1,0,1,0,0,0,6,5,6,1,1,0,1,1,-3.1805,40.831,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,9.260197468,-1.026481481,9.260197468,0.230324074,0.477430673,178.184,164.072,178.0841235,72,0,0.15989173,-0.393566552,0.393566552,0.15989173,1.5,2.166666667,2.666666667,16.68765084,10.02131994,2.356282493,-2.348126466,2.196363081,-2.4975487,4.814878486,-0.248342677,2.516002697,139.7584251,9.137828202,6.881752007,6.881752007,5.68507051,3.839392155,3.839392155,2.81601167,2.81601167,1.978494223,1.978494223,1.218198791,1.218198791,-0.2,508.3235508,9.884745763,4.154911072,1.935802469,70.53286428,24.79330809,12.20793278,6.290026729,0,0,0,0,0,0,0,0,0,13.53061916,12.71084835,24.79330809,0,0,0,0,31.02274752,13.71667951,0,0,0,0,0,0,0,53.63818758,9.473725908,0,6.420821623,0,0,0,0,79.15,24.60192589,10.21305479,0,13.02770359,0,0,7.109797541,0,0,0,14.5802533,9.922685185,0,0,27.26067271,0,0,0,-2.97662037,-0.321342593,1.447938398,1,12,3,5,0,1,1,0,0,0,5,3,5,2,0,1,1,1,-1.5381,39.3864,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,9.289953704,-1.558888889,9.289953704,1.089444444,0.30084821,194.183,180.071,194.0790382,78,0,0.114078932,-0.387497924,0.387497924,0.114078932,0.692307692,1,1.307692308,16.51347092,9.847528663,2.478555931,-2.404021335,2.22514017,-2.635919642,4.985820802,-0.229080935,2.787235151,158.3657024,10.1712084,7.108417883,7.108417883,6.002106418,3.934945,3.934945,3.153280311,3.153280311,2.34501279,2.34501279,1.47560989,1.47560989,-0.24,701.8677369,10.83836991,3.86871018,1.688166352,75.00778655,30.26949993,36.62379833,0,0,0,0,0,0,0,0,0,0,7.109797541,0,30.26949993,0,0,0,0,36.62379833,7.109797541,0,0,0,0,0,0,0,69.26623284,4.736862954,0,0,0,0,0,0,110.38,36.62379833,20.42610958,0,0,0,0,7.109797541,0,0,4.736862954,5.106527395,4.673703704,0,0,46.07431784,0,0,0,-8.478425926,0,1.230404384,1,13,5,6,1,0,1,0,0,0,6,5,6,1,1,0,1,1,-3.1805,40.831,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,9.289953704,-1.558888889,9.289953704,1.089444444,0.30084821,194.183,180.071,194.0790382,78,0,0.114078932,-0.387497924,0.387497924,0.114078932,0.692307692,1,1.307692308,16.51347092,9.847528663,2.478555931,-2.404021335,2.22514017,-2.635919642,4.985820802,-0.229080935,2.787235151,158.3657024,10.1712084,7.108417883,7.108417883,6.002106418,3.934945,3.934945,3.153280311,3.153280311,2.34501279,2.34501279,1.47560989,1.47560989,-0.24,701.8677369,10.83836991,3.86871018,1.688166352,75.00778655,30.26949993,36.62379833,0,0,0,0,0,0,0,0,0,0,7.109797541,0,30.26949993,0,0,0,0,36.62379833,7.109797541,0,0,0,0,0,0,0,69.26623284,4.736862954,0,0,0,0,0,0,110.38,36.62379833,20.42610958,0,0,0,0,7.109797541,0,0,4.736862954,5.106527395,4.673703704,0,0,46.07431784,0,0,0,-8.478425926,0,1.230404384,1,13,5,6,1,0,1,0,0,0,6,5,6,1,1,0,1,1,-3.1805,40.831,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,9.875,-2.884259259,9.875,0.256944444,0.466965742,109.15,102.094,109.0197495,38,0,0.159660013,-0.317733731,0.317733731,0.159660013,1.666666667,1.833333333,1.833333333,32.2277141,11.54918152,1.904955536,-1.813252816,1.684807204,-2.106244779,7.901149028,0.601879497,3.850621639,113.509775,5.207106781,3.509201922,4.325698503,2.560660172,1.438505049,3.499018566,1.092418777,3.27725633,0.30274943,0.90824829,0,0,-0.09,12.16479704,5.91,1.572095455,3.91,37.06948222,5.733667477,0,9.837253136,0,0,0,0,8.417796984,0,0,0,0,6.255769184,5.87678839,8.417796984,9.837253136,0,0,5.733667477,0,12.13255757,0,0,0,5.733667477,0,0,0,20.55035456,9.837253136,0,0,0,0,0,0,60.16,9.837253136,8.417796984,0,5.87678839,0,6.255769184,0,0,0,0,5.733667477,19.75,0,0,0,4.717592593,-0.256944444,0,1.090277778,0,-2.884259259,1,6,2,3,0,0,0,0,0,0,3,1,4,1,0,0,0,0,-1.0528,23.8982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
217,10.16875,-3.028634259,10.16875,0.28125,0.493417445,137.16,130.104,137.0146641,48,0,0.207435724,-0.344660996,0.344660996,0.207435724,1.625,2.125,2.25,32.22771498,11.21632213,1.960241016,-1.906523822,1.726013167,-2.194661198,7.901518881,-0.108775535,3.573090402,159.3673488,6.621320344,4.417450212,5.233946793,3.560660172,1.908187544,3.968701061,1.392064953,3.532244308,0.428855364,1.119899426,0.185395406,0.556186218,-0.58,36.61600302,7.42,2.660170164,5.42,47.80591792,5.316788604,5.87678839,9.837253136,6.410095306,0,0,4.794537184,8.417796984,0,0,0,0,6.255769184,0,13.21233417,16.24734844,0,5.316788604,0,0,12.13255757,0,0,0,5.316788604,0,0,0,26.96044986,14.63179032,0,0,0,0,0,0,63.24,9.837253136,13.21233417,0,5.87678839,6.410095306,6.255769184,0,0,5.316788604,0,0,20.3375,0,9.475972222,2.019675926,0,-0.28125,0,1.393402778,0,-3.028634259,0.666666667,8,1,4,0,0,0,0,0,0,3,1,5,3,0,0,0,0,-1.2655,28.9105,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
218,10.81439815,-3.52337963,10.81439815,0.378472222,0.524294344,190.18,184.132,190.0048277,66,0,0.326172036,-0.297753927,0.326172036,0.297753927,1.25,1.833333333,2.25,32.22775459,10.66130016,2.076699061,-1.934607406,1.95448208,-2.237305643,7.901810714,0.59652619,3.592494547,466.419772,9.353371151,6.118591722,6.935088302,5.392865416,2.931304329,4.822715867,2.22412878,4.208286239,1.135121991,2.153978356,0.646012844,1.245220216,-1.37,311.7381809,8.724073377,2.593363416,1.816667192,67.18408378,0,5.025959979,9.837253136,0,5.559266895,5.689743398,14.76249423,13.21233417,0,0,0,0,12.32213625,0,8.417796984,9.837253136,0,9.967957042,0,5.025959979,6.255769184,26.90445173,0,0,11.24901029,0,0,0,24.64152321,9.837253136,0,0,20.68140142,0,0,0,99.86,21.08626343,18.00687135,0,5.025959979,0,12.32213625,0,0,9.967957042,0,0,21.6287963,0,25.04050926,-0.378472222,-1.5675,0,0.816203704,0.900509259,0,-3.52337963,0.2,12,2,6,0,0,0,0,1,1,4,2,7,1,0,0,0,1,-1.5333,40.7932,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
219,10.91115741,-3.534143519,10.91115741,0.180509259,0.492556425,181.213,170.125,181.0408788,66,0,0.163231483,-0.548759556,0.548759556,0.163231483,1.636363636,2.090909091,2.363636364,32.22795485,10.49662978,2.206260094,-2.108563789,1.982694288,-2.542996506,7.922442244,-0.360103091,4.438532769,232.8669727,9.068914101,6.239912065,7.056408646,4.914719447,3.131984423,4.847405879,2.181802053,4.622877922,1.299457804,3.426968891,0.524569961,1.573709882,-0.62,159.6663848,10.38,3.679413935,2.853667277,65.12006442,15.63473206,0,9.837253136,0,0,0,0,8.417796984,0,0,0,6.9237372,0,23.51685333,24.05252904,15.80655842,0,0,0,12.17367523,12.29761001,0,0,0,10.84019487,0,0,0,31.93465031,14.63179032,0,6.9237372,0,0,0,0,101.91,21.05649645,18.31886156,0,12.29761001,0,6.9237372,0,0,0,5.733667477,0,21.82231481,0,10.11008173,8.683461357,3.320091175,-1.763194444,0,0,1.278055556,-3.534143519,0.8,11,3,5,0,0,0,0,0,0,4,1,6,4,0,0,0,0,-3.2185,36.0109,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
220,10.22155187,-0.622110733,10.22155187,0.208333333,0.411670194,160.177,148.081,160.0960256,64,0,0.311942487,-0.351667596,0.351667596,0.311942487,1.363636364,1.909090909,2.272727273,16.16122799,10.32936444,2.025661684,-2.105511154,1.75612346,-2.446952469,5.726932718,0.241026756,3.442547995,158.5614074,8.853371151,6.25565417,6.25565417,5.019744508,3.113425644,3.113425644,2.154787518,2.154787518,0.971137685,0.971137685,0.547567507,0.547567507,-1.46,169.1075151,9.54,4.370381415,6.42496366,64.30156945,22.10091216,0,0,0,0,12.06222902,0,9.589074368,0,0,0,6.9237372,12.58659724,0,9.589074368,12.06222902,0,10.63357721,11.46733495,12.96557803,6.544756406,0,0,0,22.10091216,9.589074368,0,0,24.64882626,0,0,6.9237372,0,0,0,0,110.24,12.06222902,9.589074368,0,12.58659724,0,0,0,6.9237372,0,10.63357721,11.46733495,0,0,20.37824263,4.68587963,9.583293651,0,-1.451952948,0,1.971203704,0,0.6,11,6,6,0,0,0,0,0,0,2,4,6,3,0,0,0,0,-1.2885,39.7672,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
221,9.86462963,-1.243055556,9.86462963,0.291666667,0.397293464,118.136,108.056,118.0742276,48,0,0.102233126,-0.548193768,0.548193768,0.102233126,1.875,2.25,2.25,16.36773581,10.16543141,2.098410745,-2.118066248,1.767076129,-2.699419839,5.708665791,-0.42155547,3.637682548,92.03910002,6.732050808,4.75565417,4.75565417,3.553418013,2.349188651,2.349188651,1.822102901,1.822102901,0.885216177,0.885216177,0.232307808,0.232307808,-0.61,39.36806555,7.39,2.637269225,1.902080656,47.46961462,21.36839953,6.041840829,0,0,0,0,0,0,0,0,0,6.9237372,0,12.01114612,15.63473206,5.969305288,0,0,5.733667477,19.00741886,0,0,0,0,16.57386235,0,0,0,18.05298695,4.794537184,0,6.9237372,0,0,0,0,93.79,12.01114612,9.901064579,0,6.041840829,0,0,0,6.9237372,0,5.733667477,5.733667477,0,0,9.86462963,9.86462963,8.448518519,-1.243055556,-1.226851852,0,1.625462963,0,0.75,8,5,4,0,0,0,0,0,0,3,2,4,2,0,0,0,0,-3.306,25.3325,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222,9.86462963,-1.243055556,9.86462963,0.291666667,0.397293464,118.136,108.056,118.0742276,48,0,0.102233126,-0.548193768,0.548193768,0.102233126,1.875,2.25,2.25,16.36773581,10.16543141,2.098410745,-2.118066248,1.767076129,-2.699419839,5.708665791,-0.42155547,3.637682548,92.03910002,6.732050808,4.75565417,4.75565417,3.553418013,2.349188651,2.349188651,1.822102901,1.822102901,0.885216177,0.885216177,0.232307808,0.232307808,-0.61,39.36806555,7.39,2.637269225,1.902080656,47.46961462,21.36839953,6.041840829,0,0,0,0,0,0,0,0,0,6.9237372,0,12.01114612,15.63473206,5.969305288,0,0,5.733667477,19.00741886,0,0,0,0,16.57386235,0,0,0,18.05298695,4.794537184,0,6.9237372,0,0,0,0,93.79,12.01114612,9.901064579,0,6.041840829,0,0,0,6.9237372,0,5.733667477,5.733667477,0,0,9.86462963,9.86462963,8.448518519,-1.243055556,-1.226851852,0,1.625462963,0,0.75,8,5,4,0,0,0,0,0,0,3,2,4,2,0,0,0,0,-3.306,25.3325,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223,9.088287037,-1.429444444,9.088287037,0.663518519,0.326215781,164.157,152.061,164.0684735,66,0,0.183434833,-0.387606034,0.387606034,0.183434833,0.909090909,1.454545455,2,16.63496259,10.00252094,2.401233802,-2.360840989,2.181807246,-2.559495628,4.855885884,-0.277151272,2.625358332,124.9343323,8.593858127,6.083854018,6.083854018,5.03658126,3.414883682,3.414883682,2.703541798,2.703541798,1.827001623,1.827001623,1.029290852,1.029290852,-0.2,256.3467848,8.892592593,3.040025637,1.520844812,63.84861068,25.16297253,18.31189916,6.290026729,0,0,0,0,0,0,0,0,6.9237372,0,6.103966388,25.16297253,0,0,0,0,37.62962948,0,0,0,0,0,0,0,0,51.13200186,4.736862954,0,6.9237372,0,0,0,0,90.15,30.70589228,0,0,0,0,0,6.9237372,0,0,4.736862954,20.42610958,4.67662037,0,0,35.97768519,0,0,0,-5.990601852,1.502962963,0,1,11,4,5,0,1,1,0,0,0,5,4,5,0,0,1,1,1,-2.1938,34.5742,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,11.12481481,-0.562913832,11.12481481,0.311759259,0.517282042,183.167,174.095,183.0643911,70,0,0.325187147,-0.351887969,0.351887969,0.325187147,1.538461538,2.230769231,2.769230769,16.15620905,10.16745551,2.073702795,-2.068626408,2.009270188,-2.293566728,5.468096954,-0.10962027,3.082071449,405.9340612,9.844934983,6.956795679,6.956795679,6.147065708,3.664676493,3.664676493,2.53347086,2.53347086,1.632563752,1.632563752,0.933695737,0.933695737,-1.85,751.9033894,9.239686099,3.702396824,2.046576585,72.99995391,10.30076712,0,0,6.410095306,5.559266895,5.689743398,14.57305289,4.794537184,0,0,0,6.9237372,6.196843572,11.60529232,4.794537184,6.410095306,0,15.28474565,0,12.96557803,0,32.59837972,0,0,16.5657989,0,0,0,16.37805235,4.794537184,0,18.52902952,15.78591794,0,0,0,94.82,17.29085112,14.38361155,0,0,11.9735468,0,6.196843572,6.9237372,0,15.28474565,0,0,0,36.18672477,2.399459562,-0.745969388,0,-0.418425926,1.775344388,1.636199924,0,0.285714286,13,3,6,0,0,0,0,1,1,3,3,6,3,0,0,0,1,-1.1298,45.2981,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,10.59835215,-1.094590918,10.59835215,0.051240867,0.399413178,178.184,164.072,178.0841235,72,0,0.33424218,-0.461328853,0.461328853,0.33424218,1.416666667,2.083333333,2.583333333,16.56682441,10.42027559,2.082199182,-2.055550888,1.860457592,-2.210991196,5.732121167,-0.153611174,3.1432375,122.9651429,9.397341225,7.024949456,7.024949456,5.680739213,3.714725754,3.714725754,2.179450009,2.179450009,1.048728048,1.048728048,0.488397392,0.488397392,-0.65,378.3257432,11.35,7.023795339,6.085606432,70.90598378,19.6867807,12.71084835,0,0,0,5.969305288,0,4.794537184,0,0,0,6.9237372,0,19.82064589,24.48131788,5.969305288,0,0,0,13.02770359,26.42752786,0,0,0,0,0,0,0,48.71385432,14.26826309,0,6.9237372,0,0,0,0,75.99,12.07327168,4.794537184,0,26.42752786,0,0,6.9237372,0,0,4.736862954,14.94991774,9.358525132,0,10.59835215,16.95847729,0,-0.664260676,0,-1.094590918,1.843497024,0,0.857142857,12,2,5,0,0,0,0,0,0,5,2,5,6,0,0,0,0,-1.0807,40.5446,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
